Transaction_ID,Description,Amount,Category,Payment_Method,City,datetime,clean_desc,llm_category,anomaly,anomaly_label
TXN_00760,MEDPLUS CHEMIST 2742,27493.56,Healthcare,UPI,Bangalore,23-10-2024 14:50,medplus chemist ,Healthcare,TRUE,Anomalous
TXN_00761,ZOMATO APP,437.55,Food & Beverage,UPI,Ahmedabad,16-07-2024 19:58,zomato app,Food & Beverage,FALSE,Normal
TXN_00762,SPOTIFY SUB,76.38,Subscriptions,Debit Card,Mumbai,02-04-2024 12:14,spotify sub,Subscriptions,FALSE,Normal
TXN_00763,BOOK STORE 23,1886.83,Education,Credit Card,Chennai,14-06-2024 22:34,book store ,Shopping,FALSE,Normal
TXN_00764,GAMING ARCADE,807.62,Uncategorized,Net Banking,Lucknow,26-04-2024 07:30,gaming arcade,Entertainment,FALSE,Normal
TXN_00765,ICLOUD BACKUP 3097,479.56,Subscriptions,Debit Card,Delhi,11-06-2024 21:04,icloud backup ,Subscriptions,FALSE,Normal
TXN_00766,AJIO FASHION,4386.5,Shopping,Debit Card,Pune,15-07-2024 07:37,ajio fashion,Shopping,FALSE,Normal
TXN_00767,APOLLO HOSP 3142,22834.27,Healthcare,UPI,Delhi,28-03-2024 12:19,apollo hosp ,Healthcare,TRUE,Anomalous
TXN_00768,INTERNET PROVIDER 9405,685.06,Utilities,Wallet,Bangalore,06-07-2024 16:05,internet provider ,Bills,FALSE,Normal
TXN_00769,NETMEDS APP 9492,2025.43,Healthcare,Wallet,Kolkata,07-07-2024 14:04,netmeds app ,Healthcare,FALSE,Normal
TXN_00770,AUDIBLE AUDIO,83.04,Subscriptions,UPI,Kolkata,27-10-2024 14:10,audible audio,Subscriptions,FALSE,Normal
TXN_00771,ICLOUD BACKUP 3584,160.95,Subscriptions,Debit Card,Lucknow,10-11-2024 16:46,icloud backup ,Subscriptions,FALSE,Normal
TXN_00772,COURSERA FEE 3314,9396.49,Education,Wallet,Lucknow,20-06-2024 23:42,coursera fee ,Education,FALSE,Normal
TXN_00773,NYKAA BEAUTY 5264,2759.13,Shopping,Unknown,Ahmedabad,21-02-2024 19:14,nykaa beauty ,Shopping,FALSE,Normal
TXN_00774,ELECTRICITY BOARD 6816,1291.14,Utilities,Debit Card,Bangalore,22-04-2024 17:20,electricity board ,Bills,FALSE,Normal
TXN_00775,INTERNET PROVIDER,1262.13,Utilities,Credit Card,Pune,10-06-2024 17:34,internet provider,Bills,FALSE,Normal
TXN_00776,AUTO RICKSHAW 1426,306.83,Transportation,Wallet,Kolkata,14-08-2024 21:34,auto rickshaw ,Transport,FALSE,Normal
TXN_00777,ADOBE CLOUD,128.4,Subscriptions,Net Banking,Delhi,02-05-2024 22:08,adobe cloud,Subscriptions,FALSE,Normal
TXN_00778,BOOKMYSHOW,729.33,Entertainment,Net Banking,Mumbai,21-11-2024 10:53,bookmyshow,Entertainment,FALSE,Normal
TXN_00779,AMZ MKTP 1340,3037.47,Shopping,UPI,Hyderabad,09-10-2024 20:18,amz mktp ,Shopping,FALSE,Normal
TXN_00780,AUDIBLE AUDIO 4136,338.61,Subscriptions,UPI,Kolkata,23-12-2024 15:03,audible audio ,Subscriptions,FALSE,Normal
TXN_00781,LAKME SALON 3038,10402.97,Personal Care,Debit Card,Pune,12-08-2024 07:34,lakme salon ,Shopping,FALSE,Normal
TXN_00782,HOTSTAR SUB 5098,1220.74,Entertainment,Wallet,Delhi,26-11-2024 14:38,hotstar sub ,Subscriptions,FALSE,Normal
TXN_00783,SPOTIFY SUB,1226.1,Subscriptions,Unknown,Chennai,12-08-2024 15:43,spotify sub,Subscriptions,FALSE,Normal
TXN_00784,WATER DEPT,1140.34,Utilities,UPI,Chennai,03-07-2024 10:26,water dept,Bills,FALSE,Normal
TXN_00785,AUTO RICKSHAW XYZ539,257.63,Transportation,Debit Card,Delhi,12-08-2024 09:35,auto rickshaw xyz,Transport,FALSE,Normal
TXN_00786,MEDPLUS CHEMIST 7872,2753.93,Healthcare,Wallet,Hyderabad,16-01-2024 18:11,medplus chemist ,Healthcare,FALSE,Normal
TXN_00787,OLA CAB 5421 3247,302.03,Transportation,Unknown,Kolkata,03-02-2024 16:44,ola cab  ,Transport,FALSE,Normal
TXN_00788,LAKME SALON 2932,1270.51,Personal Care,Net Banking,Kolkata,03-01-2024 14:48,lakme salon ,Shopping,FALSE,Normal
TXN_00789,McDONALDS 4521 7017,436.4,Food & Beverage,Credit Card,Kolkata,21-08-2024 22:11,mcdonalds  ,Food & Beverage,FALSE,Normal
TXN_00790,APOLLO HOSP 2399,2361.92,Healthcare,Credit Card,Pune,27-04-2024 09:35,apollo hosp ,Healthcare,FALSE,Normal
TXN_00791,ONLINE COURSE,6998.63,Education,Net Banking,Mumbai,28-11-2024 13:51,online course,Education,FALSE,Normal
TXN_00792,APOLLO HOSP,1815.28,Healthcare,Credit Card,Delhi,01-02-2024 10:07,apollo hosp,Healthcare,FALSE,Normal
TXN_00793,KFC #123 8020,53.91,Food & Beverage,Credit Card,Lucknow,02-04-2024 16:08,kfc  ,Food & Beverage,FALSE,Normal
TXN_00794,SALON CUTS 4205,675.12,Personal Care,Credit Card,Pune,13-04-2024 20:39,salon cuts ,Shopping,FALSE,Normal
TXN_00795,METRO CARD REF 8911,408.53,Transportation,Wallet,Ahmedabad,14-10-2024 07:12,metro card ref ,Transport,FALSE,Normal
TXN_00796,MUTUAL FUND,6588.47,Financial,Credit Card,Hyderabad,30-06-2024 07:04,mutual fund,Financial,FALSE,Normal
TXN_00797,BOOK STORE 23 9195,9304.54,Education,Debit Card,Delhi,06-02-2024 20:13,book store  ,Shopping,FALSE,Normal
TXN_00798,TUITION FEES,2794.77,Education,Credit Card,Kolkata,09-07-2024 12:28,tuition fees,Education,FALSE,Normal
TXN_00799,BSNL BILL 3608,1571.67,Utilities,Net Banking,Lucknow,07-11-2024 10:10,bsnl bill ,Bills,FALSE,Normal
TXN_00800,McDONALDS 4521 3657,437.83,Food & Beverage,UPI,Lucknow,22-12-2024 18:41,mcdonalds  ,Food & Beverage,FALSE,Normal
TXN_00801,MUTUAL FUND,4705.93,Financial,Wallet,Mumbai,15-01-2024 07:22,mutual fund,Financial,FALSE,Normal
TXN_00802,MEDPLUS CHEMIST 5432,2585.62,Healthcare,Credit Card,Bangalore,24-11-2024 20:13,medplus chemist ,Healthcare,FALSE,Normal
TXN_00803,INSURANCE PREMIUM 9830,2720.26,Financial,Wallet,Chennai,27-12-2024 08:47,insurance premium ,Bills,FALSE,Normal
TXN_00804,UNIQLO STORE 8516,1297.41,Personal Care,Credit Card,Ahmedabad,27-01-2024 19:11,uniqlo store ,Shopping,FALSE,Normal
TXN_00805,TUITION FEES XYZ351,6956.29,Education,Wallet,Ahmedabad,23-12-2024 23:44,tuition fees xyz,Education,FALSE,Normal
TXN_00806,SPOTIFY SUB 3578 XYZ239,321.53,Subscriptions,Debit Card,Ahmedabad,14-11-2024 13:18,spotify sub  xyz,Subscriptions,FALSE,Normal
TXN_00807,INVESTMENT APP 5736,115.23,Uncategorized,Debit Card,Bangalore,21-01-2024 13:39,investment app ,Financial,FALSE,Normal
TXN_00808,JIO RECHARGE 6263,827.64,Utilities,Net Banking,Ahmedabad,03-10-2024 09:48,jio recharge ,Bills,FALSE,Normal
TXN_00809,AUDIBLE AUDIO 6331,334.9,Subscriptions,Credit Card,Delhi,15-08-2024 21:53,audible audio ,Subscriptions,FALSE,Normal
TXN_00810,ADOBE CLOUD 7002,282.98,Subscriptions,UPI,Bangalore,07-11-2024 22:44,adobe cloud ,Subscriptions,FALSE,Normal
TXN_00811,AUDIBLE AUDIO 7638,458.82,Subscriptions,Wallet,Ahmedabad,25-10-2024 07:42,audible audio ,Subscriptions,FALSE,Normal
TXN_00812,INVESTMENT APP 9897,2551.69,Financial,Unknown,Bangalore,27-07-2024 21:41,investment app ,Financial,FALSE,Normal
TXN_00813,LAKME SALON 2706,17888.57,Personal Care,Debit Card,Lucknow,22-10-2024 20:27,lakme salon ,Shopping,FALSE,Normal
TXN_00814,AMZ MKTP 7198,4196.48,Shopping,Unknown,Delhi,11-06-2024 08:22,amz mktp ,Shopping,FALSE,Normal
TXN_00815,UDEMY COURSE 3148,4645.89,Education,Wallet,Bangalore,22-10-2024 22:01,udemy course ,Education,FALSE,Normal
TXN_00816,GYM MEMBERSHIP,1226.46,Healthcare,Wallet,Jaipur,26-09-2024 14:51,gym membership,Subscriptions,FALSE,Normal
TXN_00817,MYNTRA APP 5425,646.79,Shopping,Net Banking,Mumbai,30-08-2024 10:32,myntra app ,Shopping,FALSE,Normal
TXN_00818,JIO RECHARGE,1210.98,Utilities,Net Banking,Jaipur,04-04-2024 22:41,jio recharge,Bills,FALSE,Normal
TXN_00819,ICLOUD BACKUP 7910,409.44,Subscriptions,UPI,Bangalore,16-10-2024 07:35,icloud backup ,Subscriptions,FALSE,Normal
TXN_00820,NYKAA BEAUTY 1935,4951.02,Shopping,Debit Card,Hyderabad,10-08-2024 11:31,nykaa beauty ,Shopping,FALSE,Normal
TXN_00821,McDONALDS 4521,3712.66,Food & Beverage,Wallet,Delhi,18-09-2024 09:21,mcdonalds ,Food & Beverage,TRUE,Anomalous
TXN_00822,SPA TREATMENT 2995 XYZ266,1121.07,Personal Care,UPI,Lucknow,24-02-2024 15:26,spa treatment  xyz,Healthcare,FALSE,Normal
TXN_00823,ELECTRICITY BOARD 1378,1943.25,Utilities,Net Banking,Jaipur,02-05-2024 17:38,electricity board ,Bills,FALSE,Normal
TXN_00824,RAPIDO BIKE 4971 XYZ631,632.36,Transportation,Wallet,Pune,12-07-2024 13:36,rapido bike  xyz,Transport,FALSE,Normal
TXN_00825,COURSERA FEE 1169,4280.11,Education,Credit Card,Delhi,24-10-2024 09:49,coursera fee ,Education,FALSE,Normal
TXN_00826,INVESTMENT APP,1319.87,Financial,Debit Card,Kolkata,05-01-2024 16:10,investment app,Financial,FALSE,Normal
TXN_00827,UNIQLO STORE 6802,591.6,Personal Care,Credit Card,Jaipur,28-06-2024 23:20,uniqlo store ,Shopping,FALSE,Normal
TXN_00828,DECATHLON SPORTS 6026,266.75,Personal Care,Credit Card,Lucknow,21-08-2024 12:52,decathlon sports ,Shopping,FALSE,Normal
TXN_00829,BANK FEE 1613,4512.57,Financial,Debit Card,Mumbai,17-01-2024 20:07,bank fee ,Financial,FALSE,Normal
TXN_00830,DR SHARMA CLINIC 2929,859.49,Healthcare,Debit Card,Pune,23-08-2024 18:55,dr sharma clinic ,Healthcare,FALSE,Normal
TXN_00831,ELECTRICITY BOARD 8214,16395.91,Utilities,Credit Card,Kolkata,26-02-2024 12:04,electricity board ,Bills,TRUE,Anomalous
TXN_00832,ADOBE CLOUD 6879,4392.05,Subscriptions,Net Banking,Chennai,11-07-2024 07:45,adobe cloud ,Subscriptions,FALSE,Normal
TXN_00833,SKILL SHARE 5717,6520.9,Education,Debit Card,Delhi,27-07-2024 11:48,skill share ,Education,FALSE,Normal
TXN_00834,DOMINOS PZ 6793,365.8,Food & Beverage,Net Banking,Bangalore,13-04-2024 23:14,dominos pz ,Food & Beverage,FALSE,Normal
TXN_00835,SWIGGY DELIVERY 1379,485.01,Food & Beverage,UPI,Bangalore,22-12-2024 14:31,swiggy delivery ,Food & Beverage,FALSE,Normal
TXN_00836,SWIGGY DELIVERY 8762,436.48,Food & Beverage,UPI,Pune,12-04-2024 17:14,swiggy delivery ,Food & Beverage,FALSE,Normal
TXN_00837,BOOKMYSHOW,248.58,Entertainment,Debit Card,Hyderabad,19-03-2024 23:50,bookmyshow,Entertainment,FALSE,Normal
TXN_00838,METRO CARD REF 9557,686.92,Transportation,Wallet,Pune,05-10-2024 19:06,metro card ref ,Transport,FALSE,Normal
TXN_00839,COURSERA FEE XYZ995,4566.56,Education,Debit Card,Mumbai,27-02-2024 08:07,coursera fee xyz,Education,FALSE,Normal
TXN_00840,ICLOUD BACKUP XYZ492,84.95,Subscriptions,UPI,Pune,31-08-2024 08:08,icloud backup xyz,Subscriptions,FALSE,Normal
TXN_00841,AMZ MKTP 9912,365.25,Shopping,Net Banking,Jaipur,14-03-2024 11:10,amz mktp ,Shopping,FALSE,Normal
TXN_00842,NYKAA BEAUTY 5862,3113.81,Shopping,Net Banking,Pune,04-02-2024 11:22,nykaa beauty ,Shopping,FALSE,Normal
TXN_00843,KFC #123,400.75,Food & Beverage,UPI,Bangalore,01-11-2024 23:24,kfc ,Food & Beverage,FALSE,Normal
TXN_00844,ONLINE COURSE 3959,8558.65,Uncategorized,Wallet,Ahmedabad,17-02-2024 12:17,online course ,Education,FALSE,Normal
TXN_00845,INVESTMENT APP 6158 XYZ970,3646.38,Financial,Net Banking,Jaipur,28-07-2024 16:28,investment app  xyz,Financial,FALSE,Normal
TXN_00846,DR SHARMA CLINIC 3217,2784.9,Healthcare,Wallet,Lucknow,10-01-2024 08:40,dr sharma clinic ,Healthcare,FALSE,Normal
TXN_00847,DOMINOS PZ 8152,168.82,Food & Beverage,Debit Card,Kolkata,23-06-2024 18:56,dominos pz ,Food & Beverage,FALSE,Normal
TXN_00848,H&M STORE 45 1985,4362.11,Shopping,Net Banking,Kolkata,27-02-2024 22:10,hm store  ,Shopping,FALSE,Normal
TXN_00849,ICLOUD BACKUP,126.06,Subscriptions,Debit Card,Chennai,27-01-2024 21:40,icloud backup,Subscriptions,FALSE,Normal
TXN_00850,GAMING ARCADE,326.81,Entertainment,Debit Card,Ahmedabad,31-05-2024 23:08,gaming arcade,Entertainment,FALSE,Normal
TXN_00851,ZOMATO APP,496.2,Food & Beverage,Unknown,Kolkata,07-09-2024 11:45,zomato app,Food & Beverage,FALSE,Normal
TXN_00852,SUBWAY MRT STN,327.58,Food & Beverage,UPI,Kolkata,05-06-2024 17:24,subway mrt stn,Food & Beverage,FALSE,Normal
TXN_00853,SALON CUTS 3034,6417.19,Personal Care,Debit Card,Kolkata,24-09-2024 13:25,salon cuts ,Shopping,FALSE,Normal
TXN_00854,STARBKS 2933,192.09,Food & Beverage,UPI,Lucknow,31-10-2024 21:56,starbks ,Food & Beverage,FALSE,Normal
TXN_00855,RELIANCE MKT 9872,675.58,Shopping,Credit Card,Bangalore,18-06-2024 22:29,reliance mkt ,Shopping,FALSE,Normal
TXN_00856,TUITION FEES 6524,59025.74,Education,Wallet,Delhi,13-07-2024 20:03,tuition fees ,Education,FALSE,Normal
TXN_00857,TUITION FEES XYZ955,2332.46,Education,UPI,Jaipur,22-03-2024 17:42,tuition fees xyz,Education,FALSE,Normal
TXN_00858,DECATHLON SPORTS 6775,730.35,Personal Care,Credit Card,Lucknow,19-07-2024 17:27,decathlon sports ,Shopping,FALSE,Normal
TXN_00859,MUTUAL FUND,2768.85,Financial,UPI,Delhi,03-02-2024 11:25,mutual fund,Financial,FALSE,Normal
TXN_00860,Unknown Transaction,69.82,Food & Beverage,Wallet,Ahmedabad,22-05-2024 11:04,unknown transaction,Financial,FALSE,Normal
TXN_00861,AIRTEL POSTPAID 3690,1256.46,Utilities,Debit Card,Kolkata,28-09-2024 09:40,airtel postpaid ,Bills,FALSE,Normal
TXN_00862,DECATHLON SPORTS 5458,391.24,Personal Care,Credit Card,Jaipur,05-09-2024 23:18,decathlon sports ,Shopping,FALSE,Normal
TXN_00863,MUTUAL FUND 1987,1786.17,Financial,Credit Card,Lucknow,16-05-2024 10:59,mutual fund ,Financial,FALSE,Normal
TXN_00864,AUDIBLE AUDIO,90.71,Subscriptions,Net Banking,Delhi,11-01-2024 14:07,audible audio,Subscriptions,FALSE,Normal
TXN_00865,APOLLO PHARMACY,23047.12,Healthcare,Credit Card,Mumbai,26-05-2024 13:19,apollo pharmacy,Healthcare,TRUE,Anomalous
TXN_00866,H&M STORE 45 2993,4055.76,Shopping,Debit Card,Chennai,09-10-2024 17:16,hm store  ,Shopping,FALSE,Normal
TXN_00867,KFC #123,470.05,Food & Beverage,Debit Card,Bangalore,24-02-2024 13:07,kfc ,Food & Beverage,FALSE,Normal
TXN_00868,UBER TRIP 4650,651.73,Transportation,Credit Card,Delhi,13-07-2024 21:49,uber trip ,Transport,FALSE,Normal
TXN_00869,UBER TRIP 2079,84.25,Transportation,Unknown,Bangalore,28-08-2024 16:45,uber trip ,Transport,FALSE,Normal
TXN_00870,McDONALDS 4521,283.63,Food & Beverage,Debit Card,Chennai,29-08-2024 12:05,mcdonalds ,Food & Beverage,FALSE,Normal
TXN_00871,RAPIDO BIKE,579.83,Transportation,Net Banking,Lucknow,06-02-2024 22:09,rapido bike,Transport,FALSE,Normal
TXN_00872,SPA TREATMENT 4824,1536.59,Personal Care,UPI,Hyderabad,27-04-2024 13:52,spa treatment ,Healthcare,FALSE,Normal
TXN_00873,NYKAA BEAUTY,3975.42,Shopping,UPI,Chennai,01-01-2024 14:42,nykaa beauty,Shopping,FALSE,Normal
TXN_00874,INVESTMENT APP 9551 XYZ675,4199.68,Financial,UPI,Chennai,04-03-2024 22:33,investment app  xyz,Financial,FALSE,Normal
TXN_00875,NETFLIX SUBS 3359,1256.67,Entertainment,Credit Card,Hyderabad,20-09-2024 11:33,netflix subs ,Subscriptions,FALSE,Normal
TXN_00876,BANK FEE,4377.59,Financial,Debit Card,Delhi,26-08-2024 17:01,bank fee,Financial,FALSE,Normal
TXN_00877,MUTUAL FUND 1304,842.88,Financial,Credit Card,Ahmedabad,29-12-2024 11:04,mutual fund ,Financial,FALSE,Normal
TXN_00878,MYNTRA APP,2290.71,Shopping,Credit Card,Lucknow,04-04-2024 22:09,myntra app,Shopping,FALSE,Normal
TXN_00879,METRO CARD REF,32.7,Transportation,Net Banking,Hyderabad,10-08-2024 13:31,metro card ref,Transport,FALSE,Normal
TXN_00880,YOUTUBE PREMIUM 6053,766.26,Entertainment,Debit Card,Chennai,14-05-2024 07:13,youtube premium ,Subscriptions,FALSE,Normal
TXN_00881,MYNTRA APP 2920,2395.75,Uncategorized,Wallet,Delhi,10-11-2024 18:19,myntra app ,Shopping,FALSE,Normal
TXN_00882,AMZ MKTP 2849,523.21,Shopping,Debit Card,Jaipur,23-08-2024 11:15,amz mktp ,Shopping,FALSE,Normal
TXN_00883,ELECTRICITY BOARD 5424,1806.57,Utilities,Wallet,Lucknow,12-01-2024 18:09,electricity board ,Bills,FALSE,Normal
TXN_00884,OLA CAB 5421 7291,638.22,Transportation,Net Banking,Ahmedabad,11-11-2024 20:35,ola cab  ,Transport,FALSE,Normal
TXN_00885,ZOMATO APP,269.58,Food & Beverage,Credit Card,Chennai,10-06-2024 20:48,zomato app,Food & Beverage,FALSE,Normal
TXN_00886,PRIME VIDEO 1500,7001.5,Entertainment,Net Banking,Pune,26-08-2024 22:15,prime video ,Subscriptions,FALSE,Normal
TXN_00887,INVESTMENT APP 2408,1058.99,Financial,Net Banking,Jaipur,30-08-2024 17:45,investment app ,Financial,FALSE,Normal
TXN_00888,DR SHARMA CLINIC,2638.85,Healthcare,Credit Card,Chennai,30-11-2024 13:57,dr sharma clinic,Healthcare,FALSE,Normal
TXN_00889,UNIQLO STORE 5691,1092.23,Personal Care,Net Banking,Chennai,19-08-2024 11:26,uniqlo store ,Shopping,FALSE,Normal
TXN_00890,INSURANCE PREMIUM 6445,908.95,Financial,Debit Card,Hyderabad,13-09-2024 11:11,insurance premium ,Bills,FALSE,Normal
TXN_00891,SPA TREATMENT 1497,205.42,Personal Care,UPI,Mumbai,09-11-2024 07:18,spa treatment ,Healthcare,FALSE,Normal
TXN_00892,DR SHARMA CLINIC 2752,2773.32,Healthcare,Wallet,Lucknow,25-05-2024 20:53,dr sharma clinic ,Healthcare,FALSE,Normal
TXN_00893,AUDIBLE AUDIO 2779,56.46,Subscriptions,Debit Card,Delhi,04-10-2024 14:15,audible audio ,Subscriptions,FALSE,Normal
TXN_00894,WATER DEPT 8121,1273.92,Utilities,UPI,Ahmedabad,28-07-2024 09:37,water dept ,Bills,FALSE,Normal
TXN_00895,ADOBE CLOUD 5057,255.71,Subscriptions,Wallet,Kolkata,06-09-2024 11:26,adobe cloud ,Subscriptions,FALSE,Normal
TXN_00896,PRIME VIDEO 2656,152.54,Entertainment,Debit Card,Mumbai,19-08-2024 17:43,prime video ,Subscriptions,FALSE,Normal
TXN_00897,SPOTIFY SUB 9957,290.93,Subscriptions,Net Banking,Jaipur,31-10-2024 22:14,spotify sub ,Subscriptions,FALSE,Normal
TXN_00898,ADOBE CLOUD,235.27,Subscriptions,Credit Card,Hyderabad,27-04-2024 13:50,adobe cloud,Subscriptions,FALSE,Normal
TXN_00899,KFC #123,254.61,Food & Beverage,UPI,Jaipur,18-10-2024 08:33,kfc ,Food & Beverage,FALSE,Normal
TXN_00900,AUDIBLE AUDIO 5986,479.56,Subscriptions,UPI,Mumbai,15-08-2024 19:33,audible audio ,Subscriptions,FALSE,Normal
TXN_00901,AIRTEL POSTPAID 8814,1769.07,Utilities,Net Banking,Delhi,03-04-2024 17:26,airtel postpaid ,Bills,FALSE,Normal
TXN_00902,SPA TREATMENT 4408,1585.36,Personal Care,Debit Card,Lucknow,23-10-2024 23:43,spa treatment ,Healthcare,FALSE,Normal
TXN_00903,SWIGGY DELIVERY,3560.68,Food & Beverage,Net Banking,Mumbai,21-08-2024 15:59,swiggy delivery,Food & Beverage,TRUE,Anomalous
TXN_00904,SPA TREATMENT,639.63,Personal Care,Net Banking,Chennai,26-10-2024 22:22,spa treatment,Healthcare,FALSE,Normal
TXN_00905,OLA CAB 5421 2535,4467.29,Transportation,Net Banking,Hyderabad,16-03-2024 08:07,ola cab  ,Transport,FALSE,Normal
TXN_00906,SALON CUTS 4903,480.05,Personal Care,Wallet,Pune,02-08-2024 13:00,salon cuts ,Shopping,FALSE,Normal
TXN_00907,YOUTUBE PREMIUM 3083,9267.67,Entertainment,Debit Card,Lucknow,15-05-2024 19:01,youtube premium ,Subscriptions,TRUE,Anomalous
TXN_00908,UBER TRIP,138.75,Transportation,Credit Card,Chennai,04-09-2024 11:53,uber trip,Transport,FALSE,Normal
TXN_00909,SPOTIFY SUB 1992 XYZ976,131.05,Subscriptions,Net Banking,Ahmedabad,17-03-2024 08:16,spotify sub  xyz,Subscriptions,FALSE,Normal
TXN_00910,INVESTMENT APP 6058,1036.81,Financial,Credit Card,Ahmedabad,13-10-2024 07:10,investment app ,Financial,FALSE,Normal
TXN_00911,APOLLO PHARMACY 2409,682.5,Healthcare,Debit Card,Kolkata,22-10-2024 07:54,apollo pharmacy ,Healthcare,FALSE,Normal
TXN_00912,BSNL BILL,1376.88,Utilities,Wallet,Chennai,08-12-2024 15:55,bsnl bill,Bills,FALSE,Normal
TXN_00913,TUITION FEES 7091,9898.32,Education,UPI,Delhi,19-07-2024 13:13,tuition fees ,Education,FALSE,Normal
TXN_00914,RELIANCE MKT 9758,4270.66,Shopping,Debit Card,Pune,19-12-2024 16:35,reliance mkt ,Shopping,FALSE,Normal
TXN_00915,GAMING ARCADE 8683,1369.58,Entertainment,UPI,Bangalore,04-10-2024 07:38,gaming arcade ,Entertainment,FALSE,Normal
TXN_00916,NETFLIX SUBS,11570.54,Entertainment,UPI,Kolkata,19-06-2024 12:02,netflix subs,Subscriptions,TRUE,Anomalous
TXN_00917,INVESTMENT APP 1327,947.53,Financial,UPI,Chennai,09-03-2024 18:50,investment app ,Financial,FALSE,Normal
TXN_00918,COURSERA FEE 4793,6026.55,Education,Credit Card,Pune,30-05-2024 18:44,coursera fee ,Education,FALSE,Normal
TXN_00919,LAKME SALON 7449,1055.32,Personal Care,Net Banking,Lucknow,09-05-2024 10:49,lakme salon ,Shopping,FALSE,Normal
TXN_00920,SALON CUTS 9411,251.7,Personal Care,Debit Card,Delhi,10-07-2024 14:11,salon cuts ,Shopping,FALSE,Normal
TXN_00921,ICLOUD BACKUP 7971,351.55,Subscriptions,Credit Card,Jaipur,03-10-2024 21:00,icloud backup ,Subscriptions,FALSE,Normal
TXN_00922,AMZ MKTP,23611.2,Shopping,Debit Card,Kolkata,23-09-2024 07:05,amz mktp,Shopping,FALSE,Normal
TXN_00923,RAPIDO BIKE,401.18,Transportation,Wallet,Lucknow,01-05-2024 09:09,rapido bike,Transport,FALSE,Normal
TXN_00924,DECATHLON SPORTS 3737,14853.94,Personal Care,Wallet,Delhi,07-08-2024 16:33,decathlon sports ,Shopping,FALSE,Normal
TXN_00925,ZOMATO APP,136.82,Food & Beverage,Debit Card,Jaipur,27-08-2024 11:05,zomato app,Food & Beverage,FALSE,Normal
TXN_00926,INTERNET PROVIDER 7771,1710.98,Utilities,UPI,Lucknow,05-02-2024 13:34,internet provider ,Bills,FALSE,Normal
TXN_00927,FLIPKRT.COM,2401.56,Shopping,Debit Card,Pune,21-02-2024 07:17,flipkrtcom,Shopping,FALSE,Normal
TXN_00928,FLIPKRT.COM 3115,29341.63,Shopping,Unknown,Mumbai,29-01-2024 23:18,flipkrtcom ,Shopping,TRUE,Anomalous
TXN_00929,BANK FEE 8165,1840.98,Financial,Debit Card,Delhi,23-06-2024 13:21,bank fee ,Financial,FALSE,Normal
TXN_00930,GYM MEMBERSHIP,748.85,Healthcare,Credit Card,Delhi,08-03-2024 10:37,gym membership,Subscriptions,FALSE,Normal
TXN_00931,HOTSTAR SUB,12043.05,Entertainment,Wallet,Delhi,31-01-2024 16:01,hotstar sub,Subscriptions,TRUE,Anomalous
TXN_00932,GYM MEMBERSHIP,1127.11,Healthcare,Net Banking,Chennai,18-03-2024 22:06,gym membership,Subscriptions,FALSE,Normal
TXN_00933,BANK FEE 2660,2270.35,Financial,Wallet,Delhi,23-01-2024 22:05,bank fee ,Financial,FALSE,Normal
TXN_00934,DOMINOS PZ,61.68,Food & Beverage,Debit Card,Kolkata,29-07-2024 11:30,dominos pz,Food & Beverage,FALSE,Normal
TXN_00935,AJIO FASHION 3033,520.97,Shopping,Net Banking,Jaipur,18-03-2024 15:46,ajio fashion ,Shopping,FALSE,Normal
TXN_00936,JIO RECHARGE,1148.05,Utilities,Credit Card,Hyderabad,20-03-2024 16:56,jio recharge,Bills,FALSE,Normal
TXN_00937,BSNL BILL 4702,1739.3,Utilities,Debit Card,Jaipur,15-05-2024 21:21,bsnl bill ,Bills,FALSE,Normal
TXN_00938,FLIPKRT.COM 6598,498.41,Shopping,Net Banking,Chennai,16-05-2024 19:50,flipkrtcom ,Shopping,FALSE,Normal
TXN_00939,UBER TRIP 9562,482.76,Transportation,Wallet,Bangalore,28-02-2024 09:05,uber trip ,Transport,FALSE,Normal
TXN_00940,BOOKMYSHOW 7596,489.48,Entertainment,Credit Card,Lucknow,17-02-2024 09:03,bookmyshow ,Entertainment,FALSE,Normal
TXN_00941,BANK FEE 1765,3009.55,Financial,Wallet,Mumbai,29-01-2024 11:05,bank fee ,Financial,FALSE,Normal
TXN_00942,NETFLIX SUBS 5072,476.28,Entertainment,Debit Card,Delhi,18-11-2024 23:05,netflix subs ,Subscriptions,FALSE,Normal
TXN_00943,METRO CARD REF 8311,494.8,Transportation,Net Banking,Mumbai,13-11-2024 07:13,metro card ref ,Transport,FALSE,Normal
TXN_00944,GAMING ARCADE 2775,555.4,Entertainment,Credit Card,Jaipur,26-01-2024 16:37,gaming arcade ,Entertainment,FALSE,Normal
TXN_00945,SALON CUTS 9444,1280.86,Personal Care,Credit Card,Chennai,26-02-2024 07:17,salon cuts ,Shopping,FALSE,Normal
TXN_00946,INVESTMENT APP 5598,4702.74,Financial,Wallet,Chennai,10-07-2024 07:13,investment app ,Financial,FALSE,Normal
TXN_00947,NETFLIX SUBS,507.8,Entertainment,Debit Card,Bangalore,01-01-2024 17:05,netflix subs,Subscriptions,FALSE,Normal
TXN_00948,NETFLIX SUBS 2292,1017.33,Entertainment,UPI,Mumbai,16-03-2024 15:58,netflix subs ,Subscriptions,FALSE,Normal
